estacion;latitud;altitud;a�o;mes;dia;precipitacion
  Osorno Ad.;40&deg 36' 52'' S;61;2013;3;29;4.6
  Osorno Ad.;40&deg 36' 52'' S;61;2013;3;30;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2013;3;31;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;3;1;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;3;2;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;3;3;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;3;4;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;3;5;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;3;6;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;3;7;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;3;8;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;3;9;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;3;10;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;3;11;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;3;12;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;3;13;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;3;14;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;3;15;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;3;16;6.9
  Osorno Ad.;40&deg 36' 18'' S;61;2016;3;17;4.9
  Osorno Ad.;40&deg 36' 18'' S;61;2016;3;18;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;3;19;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;3;20;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;3;21;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;3;22;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;3;23;0.3
  Osorno Ad.;40&deg 36' 18'' S;61;2016;3;24;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;3;25;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;3;26;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;3;27;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;3;28;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;3;29;2.2
  Osorno Ad.;40&deg 36' 18'' S;61;2016;3;30;17.7
  Osorno Ad.;40&deg 36' 18'' S;61;2016;3;31;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2017;3;1;3.8
  Osorno Ad.;40&deg 36' 18'' S;61;2017;3;2;0.3
  Osorno Ad.;40&deg 36' 18'' S;61;2017;3;3;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2017;3;4;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2017;3;5;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2017;3;6;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2017;3;7;13.5
  Osorno Ad.;40&deg 36' 18'' S;61;2017;3;8;3.4
  Osorno Ad.;40&deg 36' 18'' S;61;2017;3;9;2.4
  Osorno Ad.;40&deg 36' 18'' S;61;2017;3;10;4.2
  Osorno Ad.;40&deg 36' 18'' S;61;2017;3;11;12.8
  Osorno Ad.;40&deg 36' 18'' S;61;2017;3;12;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2017;3;13;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2017;3;14;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2017;3;15;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2017;3;16;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2017;3;17;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2017;3;18;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2017;3;19;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2017;3;20;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2017;3;21;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2017;3;22;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2017;3;23;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2017;3;24;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2017;3;25;3.3
  Osorno Ad.;40&deg 36' 18'' S;61;2017;3;26;0.9
  Osorno Ad.;40&deg 36' 18'' S;61;2017;3;27;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2017;3;28;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2017;3;29;1.4
  Osorno Ad.;40&deg 36' 18'' S;61;2017;3;30;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2017;3;31;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;3;1;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;3;2;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;3;3;1.2
  Osorno Ad.;40&deg 36' 18'' S;61;2019;3;4;1.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;3;5;15.6
  Osorno Ad.;40&deg 36' 18'' S;61;2019;3;6;3.2
  Osorno Ad.;40&deg 36' 18'' S;61;2019;3;7;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;3;8;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;3;9;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;3;10;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;3;11;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;3;12;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;3;13;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;3;14;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;3;15;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;3;16;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;3;17;0.2
  Osorno Ad.;40&deg 36' 18'' S;61;2019;3;18;1.2
  Osorno Ad.;40&deg 36' 18'' S;61;2019;3;19;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;3;20;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;3;21;0.4
  Osorno Ad.;40&deg 36' 18'' S;61;2019;3;22;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;3;23;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;3;24;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;3;25;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;3;26;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;3;27;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;3;28;0.1
  Osorno Ad.;40&deg 36' 18'' S;61;2019;3;29;0.2
  Osorno Ad.;40&deg 36' 18'' S;61;2019;3;30;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;3;31;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2020;3;1;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2020;3;2;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2020;3;3;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2020;3;4;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2020;3;5;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2020;3;6;1.6
  Osorno Ad.;40&deg 36' 52'' S;61;2020;3;7;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2020;3;8;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2020;3;9;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2020;3;10;0.6
  Osorno Ad.;40&deg 36' 52'' S;61;2020;3;11;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2020;3;12;4.0
  Osorno Ad.;40&deg 36' 52'' S;61;2020;3;13;3.2
  Osorno Ad.;40&deg 36' 52'' S;61;2020;3;14;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2020;3;15;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2020;3;16;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2020;3;17;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2020;3;18;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2020;3;19;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2020;3;20;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2020;3;21;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2020;3;22;0.6
  Osorno Ad.;40&deg 36' 52'' S;61;2020;3;23;20.6
  Osorno Ad.;40&deg 36' 52'' S;61;2020;3;24;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2020;3;25;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2020;3;26;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2020;3;27;2.4
  Osorno Ad.;40&deg 36' 52'' S;61;2020;3;28;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2020;3;29;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2020;3;30;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2020;3;31;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;3;1;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;3;2;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;3;3;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;3;4;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;3;5;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;3;6;2.2
  Osorno Ad.;40&deg 36' 52'' S;61;2021;3;7;0.4
  Osorno Ad.;40&deg 36' 52'' S;61;2021;3;8;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;3;9;10.2
  Osorno Ad.;40&deg 36' 52'' S;61;2021;3;10;1.2
  Osorno Ad.;40&deg 36' 52'' S;61;2021;3;11;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;3;12;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;3;13;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;3;14;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;3;15;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;3;16;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;3;17;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;3;18;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;3;19;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;3;20;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;3;21;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;3;22;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;3;23;0.4
  Osorno Ad.;40&deg 36' 52'' S;61;2021;3;24;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;3;25;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;3;26;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;3;27;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;3;28;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;3;29;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;3;30;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;3;31;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2013;4;1;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2013;4;2;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2013;4;3;0.1
  Osorno Ad.;40&deg 36' 52'' S;61;2013;4;4;10.9
  Osorno Ad.;40&deg 36' 52'' S;61;2013;4;5;3.8
  Osorno Ad.;40&deg 36' 52'' S;61;2013;4;6;0.2
  Osorno Ad.;40&deg 36' 52'' S;61;2013;4;7;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2013;4;8;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2013;4;9;8.9
  Osorno Ad.;40&deg 36' 52'' S;61;2013;4;10;9.1
  Osorno Ad.;40&deg 36' 52'' S;61;2013;4;11;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2013;4;12;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2013;4;13;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2013;4;14;0.1
  Osorno Ad.;40&deg 36' 52'' S;61;2013;4;15;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2013;4;16;0.3
  Osorno Ad.;40&deg 36' 52'' S;61;2013;4;17;0.1
  Osorno Ad.;40&deg 36' 52'' S;61;2013;4;18;0.1
  Osorno Ad.;40&deg 36' 52'' S;61;2013;4;19;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2013;4;20;2.0
  Osorno Ad.;40&deg 36' 52'' S;61;2013;4;21;0.6
  Osorno Ad.;40&deg 36' 52'' S;61;2013;4;22;0.1
  Osorno Ad.;40&deg 36' 52'' S;61;2013;4;23;0.1
  Osorno Ad.;40&deg 36' 52'' S;61;2013;4;24;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2013;4;25;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2013;4;26;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2013;4;27;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2013;4;28;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2013;4;29;34.1
  Osorno Ad.;40&deg 36' 52'' S;61;2013;4;30;89.7
  Osorno Ad.;40&deg 36' 18'' S;61;2016;4;1;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;4;2;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;4;3;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;4;4;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;4;5;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;4;6;3.2
  Osorno Ad.;40&deg 36' 18'' S;61;2016;4;7;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;4;8;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;4;9;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;4;10;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;4;11;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;4;12;0.5
  Osorno Ad.;40&deg 36' 18'' S;61;2016;4;13;7.4
  Osorno Ad.;40&deg 36' 18'' S;61;2016;4;14;13.3
  Osorno Ad.;40&deg 36' 18'' S;61;2016;4;15;2.8
  Osorno Ad.;40&deg 36' 18'' S;61;2016;4;16;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;4;17;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;4;18;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;4;19;16.8
  Osorno Ad.;40&deg 36' 18'' S;61;2016;4;20;1.2
  Osorno Ad.;40&deg 36' 18'' S;61;2016;4;21;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;4;22;18.3
  Osorno Ad.;40&deg 36' 18'' S;61;2016;4;23;16.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;4;24;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;4;25;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;4;26;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;4;27;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;4;28;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;4;29;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;4;30;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2017;4;1;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2017;4;2;0.7
  Osorno Ad.;40&deg 36' 18'' S;61;2017;4;3;3.1
  Osorno Ad.;40&deg 36' 18'' S;61;2017;4;4;2.4
  Osorno Ad.;40&deg 36' 18'' S;61;2017;4;5;6.8
  Osorno Ad.;40&deg 36' 18'' S;61;2017;4;6;29.5
  Osorno Ad.;40&deg 36' 18'' S;61;2017;4;7;7.0
  Osorno Ad.;40&deg 36' 18'' S;61;2017;4;8;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2017;4;9;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2017;4;10;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2017;4;11;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2017;4;12;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2017;4;13;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2017;4;14;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2017;4;15;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2017;4;16;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2017;4;17;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2017;4;18;0.9
  Osorno Ad.;40&deg 36' 18'' S;61;2017;4;19;9.8
  Osorno Ad.;40&deg 36' 18'' S;61;2017;4;20;6.5
  Osorno Ad.;40&deg 36' 18'' S;61;2017;4;21;4.4
  Osorno Ad.;40&deg 36' 18'' S;61;2017;4;22;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2017;4;23;0.7
  Osorno Ad.;40&deg 36' 18'' S;61;2017;4;24;8.7
  Osorno Ad.;40&deg 36' 18'' S;61;2017;4;25;1.6
  Osorno Ad.;40&deg 36' 18'' S;61;2017;4;26;2.0
  Osorno Ad.;40&deg 36' 18'' S;61;2017;4;27;6.4
  Osorno Ad.;40&deg 36' 18'' S;61;2017;4;28;0.7
  Osorno Ad.;40&deg 36' 18'' S;61;2017;4;29;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2017;4;30;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;4;1;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;4;2;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;4;3;7.2
  Osorno Ad.;40&deg 36' 18'' S;61;2019;4;4;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;4;5;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;4;6;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;4;7;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;4;8;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;4;9;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;4;10;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;4;11;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;4;12;2.8
  Osorno Ad.;40&deg 36' 18'' S;61;2019;4;13;3.3
  Osorno Ad.;40&deg 36' 18'' S;61;2019;4;14;0.4
  Osorno Ad.;40&deg 36' 18'' S;61;2019;4;15;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;4;16;0.2
  Osorno Ad.;40&deg 36' 18'' S;61;2019;4;17;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;4;18;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;4;19;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;4;20;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;4;21;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;4;22;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;4;23;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;4;24;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;4;25;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;4;26;0.6
  Osorno Ad.;40&deg 36' 18'' S;61;2019;4;27;5.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;4;28;0.6
  Osorno Ad.;40&deg 36' 18'' S;61;2019;4;29;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2019;4;30;8.4
  Osorno Ad.;40&deg 36' 52'' S;61;2020;4;1;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2020;4;2;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2020;4;3;0.2
  Osorno Ad.;40&deg 36' 52'' S;61;2020;4;4;0.2
  Osorno Ad.;40&deg 36' 52'' S;61;2020;4;5;4.2
  Osorno Ad.;40&deg 36' 52'' S;61;2020;4;6;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2020;4;7;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2020;4;8;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2020;4;9;0.2
  Osorno Ad.;40&deg 36' 52'' S;61;2020;4;10;1.2
  Osorno Ad.;40&deg 36' 52'' S;61;2020;4;11;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2020;4;12;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2020;4;13;0.2
  Osorno Ad.;40&deg 36' 52'' S;61;2020;4;14;7.8
  Osorno Ad.;40&deg 36' 52'' S;61;2020;4;15;9.2
  Osorno Ad.;40&deg 36' 52'' S;61;2020;4;16;10.8
  Osorno Ad.;40&deg 36' 52'' S;61;2020;4;17;17.2
  Osorno Ad.;40&deg 36' 52'' S;61;2020;4;18;5.6
  Osorno Ad.;40&deg 36' 52'' S;61;2020;4;19;0.6
  Osorno Ad.;40&deg 36' 52'' S;61;2020;4;20;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2020;4;21;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2020;4;22;0.2
  Osorno Ad.;40&deg 36' 52'' S;61;2020;4;23;9.0
  Osorno Ad.;40&deg 36' 52'' S;61;2020;4;24;10.6
  Osorno Ad.;40&deg 36' 52'' S;61;2020;4;25;9.4
  Osorno Ad.;40&deg 36' 52'' S;61;2020;4;26;3.6
  Osorno Ad.;40&deg 36' 52'' S;61;2020;4;27;1.2
  Osorno Ad.;40&deg 36' 52'' S;61;2020;4;28;6.2
  Osorno Ad.;40&deg 36' 52'' S;61;2020;4;29;1.4
  Osorno Ad.;40&deg 36' 52'' S;61;2020;4;30;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;4;1;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;4;2;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;4;3;0.2
  Osorno Ad.;40&deg 36' 52'' S;61;2021;4;4;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;4;5;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;4;6;0.2
  Osorno Ad.;40&deg 36' 52'' S;61;2021;4;7;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;4;8;14.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;4;9;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;4;10;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;4;11;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;4;12;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;4;13;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;4;14;0.2
  Osorno Ad.;40&deg 36' 52'' S;61;2021;4;15;0.2
  Osorno Ad.;40&deg 36' 52'' S;61;2021;4;16;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;4;17;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;4;18;6.8
  Osorno Ad.;40&deg 36' 52'' S;61;2021;4;19;28.8
  Osorno Ad.;40&deg 36' 52'' S;61;2021;4;20;4.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;4;21;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;4;22;1.8
  Osorno Ad.;40&deg 36' 52'' S;61;2021;4;23;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;4;24;0.2
  Osorno Ad.;40&deg 36' 52'' S;61;2021;4;25;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;4;26;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;4;27;0.2
  Osorno Ad.;40&deg 36' 52'' S;61;2021;4;28;0.2
  Osorno Ad.;40&deg 36' 52'' S;61;2021;4;29;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2021;4;30;22.2
  Osorno Ad.;40&deg 36' 52'' S;61;2013;5;1;17.9
  Osorno Ad.;40&deg 36' 52'' S;61;2013;5;2;2.0
  Osorno Ad.;40&deg 36' 52'' S;61;2013;5;3;4.1
  Osorno Ad.;40&deg 36' 52'' S;61;2013;5;4;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2013;5;5;4.1
  Osorno Ad.;40&deg 36' 52'' S;61;2013;5;6;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2013;5;7;1.6
  Osorno Ad.;40&deg 36' 52'' S;61;2013;5;8;35.3
  Osorno Ad.;40&deg 36' 52'' S;61;2013;5;9;12.9
  Osorno Ad.;40&deg 36' 52'' S;61;2013;5;10;0.7
  Osorno Ad.;40&deg 36' 52'' S;61;2013;5;11;5.5
  Osorno Ad.;40&deg 36' 52'' S;61;2013;5;12;0.1
  Osorno Ad.;40&deg 36' 52'' S;61;2013;5;13;1.9
  Osorno Ad.;40&deg 36' 52'' S;61;2013;5;14;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2013;5;15;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2013;5;16;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2013;5;17;0.0
  Osorno Ad.;40&deg 36' 52'' S;61;2013;5;18;0.1
  Osorno Ad.;40&deg 36' 52'' S;61;2013;5;19;5.9
  Osorno Ad.;40&deg 36' 52'' S;61;2013;5;20;1.2
  Osorno Ad.;40&deg 36' 52'' S;61;2013;5;21;0.6
  Osorno Ad.;40&deg 36' 52'' S;61;2013;5;22;0.7
  Osorno Ad.;40&deg 36' 52'' S;61;2013;5;23;2.1
  Osorno Ad.;40&deg 36' 52'' S;61;2013;5;24;0.1
  Osorno Ad.;40&deg 36' 52'' S;61;2013;5;25;6.3
  Osorno Ad.;40&deg 36' 52'' S;61;2013;5;26;14.7
  Osorno Ad.;40&deg 36' 52'' S;61;2013;5;27;30.9
  Osorno Ad.;40&deg 36' 52'' S;61;2013;5;28;5.3
  Osorno Ad.;40&deg 36' 52'' S;61;2013;5;29;0.2
  Osorno Ad.;40&deg 36' 52'' S;61;2013;5;30;40.2
  Osorno Ad.;40&deg 36' 52'' S;61;2013;5;31;17.7
  Osorno Ad.;40&deg 36' 18'' S;61;2016;5;1;0.6
  Osorno Ad.;40&deg 36' 18'' S;61;2016;5;2;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;5;3;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;5;4;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;5;5;4.9
  Osorno Ad.;40&deg 36' 18'' S;61;2016;5;6;0.1
  Osorno Ad.;40&deg 36' 18'' S;61;2016;5;7;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;5;8;2.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;5;9;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;5;10;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;5;11;2.4
  Osorno Ad.;40&deg 36' 18'' S;61;2016;5;12;0.8
  Osorno Ad.;40&deg 36' 18'' S;61;2016;5;13;0.2
  Osorno Ad.;40&deg 36' 18'' S;61;2016;5;14;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;5;15;0.3
  Osorno Ad.;40&deg 36' 18'' S;61;2016;5;16;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;5;17;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;5;18;0.0
  Osorno Ad.;40&deg 36' 18'' S;61;2016;5;19;0.0
